Product_Category,Product_Price,Order_Quantity,Return_Status,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Total_Value,Discount_Percentage,Price_Category,Age_Group,Order_Month,Order_Weekday,Is_Weekend
2,470.78,2,1,53,1,43,1,2,24.1,941.56,5.11916394069417,2,2,1,1,0
4,64.83,4,0,59,1,49,2,0,38.03,259.32,58.6611136819374,0,2,2,5,1
2,284.48,5,1,39,1,10,0,1,23.62,1422.4,8.30286839145107,1,1,12,3,0
0,483.3,1,1,46,0,61,2,0,42.94,483.3,8.88475067246017,2,2,8,6,1
1,474.9,1,1,53,1,68,1,2,27.49,474.9,5.78858707096231,2,2,5,2,0
3,447.06,3,1,20,0,29,1,2,24.37,1341.18,5.45116986534246,2,0,3,1,0
0,147.86,3,1,54,1,89,2,2,45.66,443.58,30.8805626944407,0,2,6,2,0
0,171.48,1,0,28,0,11,0,2,21.86,171.48,12.7478423139725,0,1,4,0,0
3,365.7,4,1,26,0,29,1,1,49.45,1462.8,13.5220125786164,2,1,7,2,0
0,124.36,1,0,57,0,78,0,0,15.08,124.36,12.1260855580573,0,2,1,0,0
1,172.36,4,0,40,0,41,1,0,2.92,689.44,1.69412856811325,1,1,6,3,0
0,381.4,5,1,63,1,68,1,0,41.55,1907,10.8940744625066,2,3,4,0,0
1,496.1,3,1,42,0,38,1,2,41.01,1488.3,8.26647853255392,2,2,6,0,0
4,380.74,2,1,56,0,84,3,2,36.91,761.48,9.69427956085518,2,2,10,5,1
0,305.64,3,1,60,1,23,1,2,9.61,916.92,3.14422196047638,1,2,2,0,0
2,454.96,5,1,35,0,70,1,1,17.65,2274.8,3.87946193071918,2,1,3,0,0
4,191.49,2,1,23,0,41,0,1,44.48,382.98,23.2283670165544,1,0,9,0,0
1,284.65,2,1,62,1,96,0,0,32.56,569.3,11.4386088178465,1,3,12,1,0
3,190.36,4,0,42,1,80,2,2,0.13,761.44,0.0682916579113259,1,2,5,1,0
2,479.49,5,1,44,1,60,3,0,26.68,2397.45,5.56424534401135,2,2,3,0,0
4,127.54,5,1,20,1,47,3,1,37.46,637.7,29.3711776697507,0,0,4,2,0
2,276.27,1,0,36,1,29,2,1,18.38,276.27,6.65291200637058,1,1,12,5,1
1,175.11,1,0,41,0,17,1,2,18.58,175.11,10.6104734167095,1,2,8,1,0
2,421.85,1,0,42,1,63,2,2,15.68,421.85,3.7169610050966,2,2,4,5,1
4,146.45,2,0,34,1,46,0,0,46.88,292.9,32.0109252304541,0,1,8,4,0
3,198.84,2,0,39,0,17,2,1,15.01,397.68,7.54878294105814,1,1,8,6,1
3,68.96,4,0,58,1,4,2,2,36.4,275.84,52.784222737819,0,2,1,5,1
4,44.86,4,0,39,1,97,3,0,14,179.44,31.2082032991529,0,1,3,3,0
4,384.15,3,1,65,0,73,0,0,41.77,1152.45,10.8733567616816,2,3,10,1,0
4,313.77,2,1,37,1,53,0,1,39.08,627.54,12.4549829492941,1,1,5,6,1
2,70.64,3,0,44,1,99,2,0,18.44,211.92,26.1041902604757,0,2,3,6,1
3,466.63,3,1,48,0,42,1,0,40.39,1399.89,8.65568008914986,2,2,4,6,1
2,34,1,0,36,0,3,2,1,24.26,34,71.3529411764706,0,1,3,5,1
3,449.39,3,1,70,0,85,3,2,46.88,1348.17,10.4319188232938,2,3,9,0,0
0,27.12,4,0,67,1,83,0,2,9.39,108.48,34.6238938053097,0,3,5,4,0
4,74.2,3,0,44,1,92,3,1,14.67,222.6,19.7708894878706,0,2,4,0,0
3,481.69,4,1,65,1,77,3,0,32.81,1926.76,6.8114347401856,2,3,9,0,0
0,101.04,5,0,55,1,51,1,0,25.54,505.2,25.27711797308,0,2,7,1,0
1,410.74,4,1,42,0,61,3,0,42.66,1642.96,10.3861323464966,2,2,11,0,0
1,226.28,4,0,70,0,96,3,0,2.57,905.12,1.13576100406576,1,3,3,5,1
4,95.26,2,0,24,1,87,2,0,45.83,190.52,48.110434600042,0,0,9,2,0
0,473.62,4,1,38,0,29,0,1,7.75,1894.48,1.63633292512985,2,1,10,5,1
1,185.11,1,0,20,1,69,1,0,15.48,185.11,8.36259521365675,1,0,12,5,1
0,396.18,3,0,21,1,65,1,0,14.94,1188.54,3.77101317582917,2,0,10,4,0
1,276.81,5,0,44,1,70,1,1,12.08,1384.05,4.36400419060005,1,2,5,2,0
2,105.78,1,0,24,0,10,3,2,15.75,105.78,14.8893930799773,0,0,6,0,0
4,165.99,1,0,60,0,6,1,1,15.27,165.99,9.19934935839508,0,2,9,5,1
1,442.12,3,1,37,1,20,3,1,22.89,1326.36,5.17732742241925,2,1,10,6,1
2,488.55,1,1,62,0,39,1,0,46.9,488.55,9.59983625012793,2,3,5,5,1
4,264.98,4,0,37,1,67,1,2,29.94,1059.92,11.2989659596951,1,1,11,4,0
3,430.38,2,1,41,1,47,3,1,38.05,860.76,8.84102421116223,2,2,6,1,0
2,381.07,1,1,60,0,79,3,1,32.73,381.07,8.58897315453854,2,2,10,4,0
2,22.53,5,0,31,1,79,2,0,6.42,112.65,28.4953395472703,0,1,1,3,0
0,70.41,1,0,60,0,4,2,2,36.79,70.41,52.2511006959239,0,2,11,1,0
1,149,2,0,39,0,58,3,0,31.6,298,21.2080536912752,0,1,1,0,0
1,142.41,2,0,38,1,70,1,2,39.58,284.82,27.792992065164,0,1,7,5,1
1,276.94,1,1,42,0,97,1,1,48.25,276.94,17.4225463999422,1,2,12,2,0
4,242.18,3,0,54,0,4,0,1,33.41,726.54,13.7955239904204,1,2,10,2,0
3,476.96,5,1,25,1,77,3,1,30.88,2384.8,6.47433747064743,2,0,7,5,1
0,412.74,1,1,20,0,75,3,1,27.93,412.74,6.76697194359645,2,0,12,4,0
0,359.57,3,1,52,0,66,0,1,15.31,1078.71,4.25786355925133,2,2,10,4,0
3,287.91,4,0,67,0,28,0,1,7.83,1151.64,2.71959987496093,1,3,3,6,1
1,412.83,3,1,32,0,80,0,2,10.67,1238.49,2.58459898747669,2,1,9,2,0
2,173.3,5,0,20,0,78,1,0,20.72,866.5,11.9561454125793,1,0,7,1,0
4,176.22,2,0,39,1,65,1,2,44.84,352.44,25.4454658949041,1,1,2,4,0
4,284.82,4,1,36,1,50,2,0,38.18,1139.28,13.4049575170283,1,1,3,6,1
2,211.5,1,0,25,1,62,0,2,41.16,211.5,19.4609929078014,1,0,6,6,1
0,94.6,1,0,41,0,46,1,2,10.9,94.6,11.5221987315011,0,2,4,1,0
2,75.56,2,0,61,1,46,3,0,15.48,151.12,20.4870301746956,0,3,2,2,0
1,430.16,1,0,34,0,87,1,0,9.35,430.16,2.17360981960201,2,1,1,0,0
0,125.79,1,0,52,1,0,0,0,47.83,125.79,38.0236902774465,0,2,1,6,1
1,107.64,2,0,29,0,92,2,1,27.42,215.28,25.4738015607581,0,1,8,4,0
2,122.43,3,0,32,0,13,3,0,12.15,367.29,9.92403822592502,0,1,4,4,0
1,277.28,2,0,44,1,16,1,1,3.94,554.56,1.42094633583381,1,2,3,4,0
0,462.89,4,1,30,1,98,2,2,37.64,1851.56,8.13152152779278,2,1,1,1,0
0,342.43,1,0,63,1,35,3,2,5.85,342.43,1.70837835470023,2,3,12,3,0
0,441.33,4,1,63,0,67,0,1,49.97,1765.32,11.3225930709447,2,3,3,5,1
2,487.96,4,1,36,0,17,0,0,12.02,1951.84,2.46331666530043,2,1,4,4,0
4,195.46,4,1,35,1,86,0,2,30.46,781.84,15.5837511511307,1,1,5,0,0
1,70.68,2,0,23,0,14,0,2,4.88,141.36,6.90435766836446,0,0,10,5,1
3,428.3,2,0,46,1,28,0,0,19.23,856.6,4.48984356759281,2,2,9,6,1
3,107.98,3,0,22,0,40,3,0,28.11,323.94,26.0325986293758,0,0,10,5,1
0,479.16,4,1,31,1,23,0,1,47.15,1916.64,9.84013690625261,2,1,4,0,0
1,331.84,4,1,59,1,47,3,1,42.03,1327.36,12.6657425265188,1,2,10,1,0
2,458.81,3,1,41,1,39,3,0,34.03,1376.43,7.41701357860552,2,2,8,1,0
1,11.18,4,0,33,1,70,2,1,42.77,44.72,382.558139534884,0,1,8,6,1
0,387.82,4,1,42,1,12,0,2,15.81,1551.28,4.07663348976329,2,2,4,4,0
2,267.44,2,1,56,0,59,3,2,39.94,534.88,14.934190846545,1,2,5,2,0
2,242.33,4,0,55,1,29,2,2,2.75,969.32,1.13481615978212,1,2,3,4,0
0,454.19,4,0,31,0,0,0,0,12.25,1816.76,2.69710913934697,2,1,5,1,0
0,285.35,1,0,56,0,78,1,2,23.98,285.35,8.40371473628877,1,2,11,6,1
4,379.84,2,1,21,1,30,1,0,29.03,759.68,7.64269165964617,2,0,12,6,1
4,371.18,5,1,62,1,61,2,0,36.58,1855.9,9.85505684573522,2,3,8,0,0
2,68.59,2,0,50,1,34,2,2,47.08,137.18,68.6397434028284,0,2,6,2,0
2,53.89,4,0,45,0,33,1,1,43.54,215.56,80.7942104286509,0,2,1,3,0
3,335.57,5,1,43,1,84,0,0,26.11,1677.85,7.78079089310725,2,2,2,2,0
3,395.65,5,1,52,0,82,0,0,35.6,1978.25,8.99785163654746,2,2,1,3,0
1,194.5,1,1,31,0,35,3,2,49.38,194.5,25.388174807198,1,1,3,6,1
1,499.75,4,1,62,0,13,1,1,35.37,1999,7.07753876938469,2,3,6,3,0
4,324.64,5,1,68,0,41,2,1,33.1,1623.2,10.1959093149335,1,3,7,4,0
1,193.47,5,0,65,1,2,2,0,9.03,967.35,4.66739029306869,1,3,9,3,0
1,462.49,1,1,48,1,60,2,2,44.33,462.49,9.58507210966724,2,2,5,5,1
2,202.74,1,0,37,1,67,0,2,7.65,202.74,3.77330571174904,1,1,2,4,0
4,73.94,1,0,20,0,13,3,0,29.94,73.94,40.4922910467947,0,0,11,3,0
3,145,5,0,53,0,45,0,1,14.44,725,9.95862068965517,0,2,7,6,1
4,50.65,3,0,29,1,82,0,1,1.76,151.95,3.47482724580454,0,1,11,2,0
2,258.77,5,1,20,1,14,1,0,24.87,1293.85,9.6108513351625,1,0,1,6,1
0,32.82,4,0,49,0,44,0,2,33.31,131.28,101.492992078001,0,2,3,4,0
3,116.37,3,0,32,1,67,1,1,21.57,349.11,18.5357050786285,0,1,2,3,0
1,309.9,1,1,61,0,58,0,2,35.49,309.9,11.4520813165537,1,3,3,6,1
4,437.4,2,1,23,0,3,2,1,22.2,874.8,5.07544581618656,2,0,12,3,0
4,196.3,1,0,59,1,9,1,2,29.18,196.3,14.8650025471218,1,2,4,3,0
0,177.03,5,1,45,1,66,2,1,40.75,885.15,23.0186973959216,1,2,11,6,1
4,53.83,5,0,27,0,52,1,0,7.22,269.15,13.4125952071336,0,1,6,6,1
2,155.4,2,0,25,1,77,1,2,27.44,310.8,17.6576576576577,0,0,11,2,0
1,110.14,4,0,45,0,32,0,1,27.5,440.56,24.9682222625749,0,2,11,3,0
2,133.31,5,1,29,1,53,0,2,38.4,666.55,28.8050408821544,0,1,1,5,1
2,86.01,3,0,65,0,55,1,2,46.01,258.03,53.4937797930473,0,3,5,2,0
3,250.48,4,0,65,1,52,0,1,20.02,1001.92,7.99265410412009,1,3,11,0,0
2,163.16,4,0,43,0,4,1,2,2.37,652.64,1.45256190242707,0,2,3,5,1
1,254.88,2,0,30,1,93,2,2,4.43,509.76,1.73807281858129,1,1,7,5,1
0,261.15,1,0,19,1,57,1,0,5.51,261.15,2.10989852575148,1,0,6,5,1
3,31.92,1,0,46,1,28,3,1,32.01,31.92,100.281954887218,0,2,5,6,1
3,474.42,4,1,36,0,38,0,1,46.79,1897.68,9.86256903165971,2,1,7,5,1
3,429.79,5,1,67,1,95,2,0,5.31,2148.95,1.23548709835036,2,3,10,5,1
4,152.15,4,1,48,1,87,3,2,41.74,608.6,27.4334538284588,0,2,2,5,1
4,149.08,5,1,45,0,1,1,0,30.96,745.4,20.7673732224309,0,2,11,1,0
3,206.01,4,0,24,0,41,1,2,4.9,824.04,2.37852531430513,1,0,2,5,1
2,418.31,1,1,48,0,25,0,1,32.67,418.31,7.80999737037126,2,2,9,5,1
4,136.93,5,0,62,0,54,2,1,29.19,684.65,21.3174614766669,0,3,6,3,0
0,412.31,3,1,56,0,60,2,1,17.75,1236.93,4.3050132182096,2,2,11,2,0
2,394.99,1,0,59,1,14,2,1,12.85,394.99,3.25324691764349,2,2,10,3,0
0,447.28,3,1,40,1,56,3,1,40.27,1341.84,9.00330888928636,2,1,7,5,1
0,31.22,5,0,30,1,54,0,1,26.07,156.1,83.5041639974375,0,1,10,0,0
4,277.88,3,1,23,0,69,3,1,32.24,833.64,11.6021304160069,1,0,8,4,0
2,428.7,5,1,40,0,53,0,0,20.8,2143.5,4.85187777000233,2,1,2,3,0
3,427.42,2,1,37,1,63,3,2,22.14,854.84,5.17991670955968,2,1,4,1,0
0,476.84,3,0,33,1,61,0,1,6.04,1430.52,1.26667225903867,2,1,3,4,0
3,18.41,1,0,63,1,45,2,0,22.82,18.41,123.954372623574,0,3,5,0,0
2,34.28,2,0,20,1,74,2,2,15.91,68.56,46.411901983664,0,0,7,6,1
3,273.44,5,1,70,1,91,2,2,37.28,1367.2,13.6337039204213,1,3,6,0,0
1,462.84,5,1,66,0,46,2,1,24.21,2314.2,5.23074928701063,2,3,2,4,0
0,65.61,4,0,20,1,82,2,1,32.15,262.44,49.001676573693,0,0,6,2,0
3,381.87,5,1,18,0,48,2,0,35.01,1909.35,9.16804148008485,2,0,4,2,0
2,268.38,4,1,45,1,54,0,2,39.64,1073.52,14.7701020940458,1,2,11,0,0
3,25.91,4,0,27,1,66,0,0,20.77,103.64,80.1620995754535,0,1,1,1,0
2,264.41,2,1,43,0,61,2,1,39.14,528.82,14.8027684278204,1,2,5,3,0
2,24.11,2,0,47,0,93,2,1,25.48,48.22,105.682289506429,0,2,8,6,1
1,450.97,4,1,46,1,71,0,1,16.96,1803.88,3.7607823136794,2,2,7,5,1
4,265.12,4,0,45,0,52,3,0,34.24,1060.48,12.9149064574532,1,2,11,3,0
2,499.18,4,1,63,1,97,0,1,30.37,1996.72,6.08397772346649,2,3,10,4,0
0,282.85,2,1,18,1,95,0,0,26.03,565.7,9.20275764539509,1,0,1,4,0
0,311.26,3,0,57,1,61,3,0,2,933.78,0.642549636959455,1,2,6,2,0
1,266.88,1,0,69,0,57,0,0,12.19,266.88,4.56759592326139,1,3,5,5,1
4,495.4,1,1,62,1,2,1,1,32.08,495.4,6.47557529269277,2,3,9,6,1
2,8.16,1,0,54,0,79,3,0,7.88,8.16,96.5686274509804,0,2,2,4,0
1,438.15,3,1,24,0,63,2,2,26.53,1314.45,6.05500399406596,2,0,5,2,0
0,481.13,2,1,57,0,91,0,2,32.88,962.26,6.83391183256085,2,2,3,0,0
4,298.16,3,1,55,0,55,3,2,23.42,894.48,7.85484303729541,1,2,7,5,1
0,54.35,4,0,54,0,32,1,2,6.29,217.4,11.573137074517,0,2,12,3,0
2,56.11,1,0,32,1,37,3,1,11.52,56.11,20.5310996257352,0,1,6,1,0
4,93.84,1,0,64,1,88,3,1,42.53,93.84,45.3218243819267,0,3,8,5,1
2,76.47,1,0,23,1,90,0,0,1.56,76.47,2.0400156924284,0,0,3,0,0
2,122.85,3,0,58,0,9,3,1,28.3,368.55,23.036223036223,0,2,8,2,0
0,124.11,4,1,59,0,30,3,0,34.64,496.44,27.9107243574249,0,2,12,4,0
0,450.89,4,1,59,1,42,2,0,49.44,1803.56,10.9649803721529,2,2,9,2,0
3,116.12,4,0,34,0,88,1,0,32.37,464.48,27.876334826042,0,1,3,1,0
4,102.16,1,0,63,0,20,2,2,37.21,102.16,36.4232576350822,0,3,6,0,0
3,173.98,2,0,34,0,69,1,2,22.98,347.96,13.2084147603173,1,1,2,4,0
0,55.73,5,0,57,0,81,0,0,43.24,278.65,77.5883725103176,0,2,4,6,1
2,339.73,1,1,36,1,47,3,0,38.15,339.73,11.2295057840049,2,1,12,1,0
1,205.62,2,1,22,0,71,1,0,32.72,411.24,15.9128489446552,1,0,2,2,0
2,93.56,3,0,55,0,46,3,0,30.86,280.68,32.9841812740487,0,2,2,5,1
2,225.3,5,0,18,0,57,1,2,26.57,1126.5,11.7931646693298,1,0,8,0,0
4,320.06,3,1,54,1,94,1,1,46.39,960.18,14.4941573454977,1,2,11,3,0
2,397.64,2,1,54,1,62,0,2,42.43,795.28,10.6704556885625,2,2,2,3,0
0,156.19,2,0,20,1,91,3,1,34.89,312.38,22.3381778602984,0,0,12,0,0
2,462.51,4,1,55,1,71,3,1,49.34,1850.04,10.6678774512984,2,2,3,6,1
2,167.52,2,1,29,0,64,3,2,40.64,335.04,24.2597898758357,0,1,5,4,0
2,217.16,5,1,48,0,73,1,0,33.38,1085.8,15.371154908823,1,2,5,4,0
4,177.87,1,0,68,1,57,3,2,17.08,177.87,9.60251869342778,1,3,5,1,0
3,219.79,2,0,64,1,7,2,2,23.01,439.58,10.4690841257564,1,3,1,2,0
4,321.66,4,1,19,0,30,0,1,29.6,1286.64,9.20226325934216,1,0,5,3,0
0,138.76,4,0,27,0,79,3,1,19.48,555.04,14.0386278466417,0,1,12,5,1
2,380.76,5,1,24,1,55,1,1,37.78,1903.8,9.92226074167455,2,0,7,6,1
1,176.7,1,1,50,1,14,1,0,36.46,176.7,20.6338426711941,1,2,5,1,0
0,329.56,4,0,70,1,37,2,1,6.21,1318.24,1.88433062264838,1,3,5,1,0
4,184.18,4,1,26,0,97,0,0,30.69,736.72,16.6630470192203,1,1,8,3,0
2,334.73,2,1,66,0,77,2,1,26.07,669.46,7.78836674334538,1,3,12,5,1
2,432.9,4,1,59,1,93,1,1,27.42,1731.6,6.33402633402634,2,2,2,1,0
0,238.88,2,0,57,1,82,0,2,24.4,477.76,10.2143335565975,1,2,9,1,0
4,484.19,3,1,61,1,16,1,2,37.85,1452.57,7.81717920650984,2,3,3,4,0
0,255.67,5,1,70,0,90,1,1,24.25,1278.35,9.4848828568076,1,3,4,0,0
0,209.62,3,0,53,0,0,0,2,23.7,628.86,11.3061730750883,1,2,7,5,1
3,257.41,5,0,24,0,94,1,1,0.61,1287.05,0.236976030457247,1,0,10,1,0
3,432.16,3,1,56,1,55,3,2,22.04,1296.48,5.09996297667531,2,2,3,5,1
2,213.43,4,1,28,1,9,2,1,45.28,853.72,21.2153867778663,1,1,4,3,0
1,209.05,4,0,42,1,32,3,2,31.8,836.2,15.21167184884,1,2,6,3,0
0,283.8,3,0,31,1,83,1,0,40.56,851.4,14.291754756871,1,1,5,2,0
2,319.45,3,0,66,1,92,3,1,0.7,958.35,0.219126623884802,1,3,1,0,0
3,496.9,4,1,48,1,38,0,2,14.59,1987.6,2.93620446769974,2,2,3,5,1
2,484.44,5,1,48,0,28,3,0,18.99,2422.2,3.91999009165222,2,2,11,4,0
3,71.94,2,0,18,0,42,2,1,38.36,143.88,53.3222129552405,0,0,4,3,0
1,264.89,4,0,34,1,98,2,1,5.84,1059.56,2.20468873872173,1,1,12,1,0
0,114.86,4,0,47,0,95,0,1,13.82,459.44,12.0320390040049,0,2,10,1,0
1,36.6,3,0,68,0,69,2,1,19.15,109.8,52.3224043715847,0,3,7,3,0
3,476.91,2,1,41,1,63,3,0,23.54,953.82,4.93594179195236,2,2,11,2,0
2,457.13,4,1,25,0,27,2,2,17.32,1828.52,3.7888565615908,2,0,5,0,0
1,85.3,1,0,29,1,19,2,0,11.22,85.3,13.1535756154748,0,1,9,5,1
0,255.77,5,0,54,1,75,3,2,17.6,1278.85,6.88118231223365,1,2,3,1,0
2,466.7,4,1,41,0,58,0,1,9.51,1866.8,2.03771159202914,2,2,5,4,0
4,262.79,1,0,52,0,0,2,1,29.88,262.79,11.3702956733513,1,2,12,0,0
0,416.63,1,0,47,0,2,3,2,7.22,416.63,1.73295249981998,2,2,6,6,1
0,307.28,1,0,21,0,27,3,0,10.04,307.28,3.26737828690445,1,0,12,1,0
0,151.94,2,0,29,0,23,1,1,29.81,303.88,19.6195866789522,0,1,2,6,1
3,370.04,5,1,66,0,68,3,1,42.61,1850.2,11.5149713544482,2,3,9,3,0
3,302.37,2,0,57,1,27,2,0,21.5,604.74,7.11049376591593,1,2,10,1,0
3,443.88,3,1,70,0,38,2,0,11.26,1331.64,2.53672163647833,2,3,2,0,0
3,442.44,1,1,30,1,11,2,2,30.89,442.44,6.98173763674171,2,1,10,3,0
3,61.85,1,0,23,0,77,0,1,14.29,61.85,23.1042845594179,0,0,1,6,1
0,69.05,1,0,20,0,51,1,1,1.8,69.05,2.60680666183925,0,0,6,2,0
0,451.96,1,0,63,0,64,0,2,6.72,451.96,1.48685724400389,2,3,3,0,0
3,350.83,1,0,68,1,17,1,1,15.1,350.83,4.30407889861186,2,3,6,6,1
1,422.15,1,1,28,1,17,1,1,32.82,422.15,7.77448774132418,2,1,3,5,1
4,169.06,1,0,26,0,61,1,1,21.14,169.06,12.5044362948066,0,1,11,0,0
3,298.02,2,0,29,1,46,1,0,25.22,596.04,8.46251929400711,1,1,2,6,1
2,299.36,2,1,55,1,12,3,2,33.82,598.72,11.2974345269909,1,2,10,6,1
4,409.24,4,1,30,0,99,3,0,14.81,1636.96,3.61890333300753,2,1,6,2,0
2,307.94,5,1,19,0,45,0,0,47.94,1539.7,15.5679677859323,1,0,7,0,0
2,249.95,3,0,62,0,24,1,2,2.16,749.85,0.864172834566914,1,3,9,5,1
4,277.04,3,0,40,1,38,2,1,9.12,831.12,3.29194340167485,1,1,12,2,0
0,57.85,4,0,55,1,48,3,1,5.59,231.4,9.66292134831461,0,2,8,1,0
2,343.9,1,1,58,0,78,3,2,39.99,343.9,11.628380343123,2,2,12,0,0
4,54.41,3,0,64,1,33,3,0,42.14,163.23,77.4489983458923,0,3,8,0,0
4,360.24,1,1,36,0,68,1,2,30.72,360.24,8.52764823451033,2,1,11,5,1
2,449.65,4,1,20,0,87,0,1,35.72,1798.6,7.94395641054153,2,0,7,1,0
2,311.51,1,1,33,1,18,1,1,39.14,311.51,12.5646046675869,1,1,4,0,0
3,118.46,2,0,34,0,7,1,2,16.62,236.92,14.0300523383421,0,1,3,3,0
0,192.82,2,0,49,1,91,3,1,38.24,385.64,19.8319676382118,1,2,9,5,1
1,183.95,2,0,23,1,17,3,1,17.02,367.9,9.25251427018212,1,0,7,0,0
4,314.58,1,1,32,0,62,2,1,49.27,314.58,15.6621527115519,1,1,1,0,0
4,363.12,1,0,68,0,90,0,1,2.78,363.12,0.765587133729896,2,3,4,6,1
1,290.84,5,0,70,0,0,2,0,10.64,1454.2,3.65836886260487,1,3,12,4,0
4,371.29,1,0,52,1,19,2,0,37.1,371.29,9.99218939373536,2,2,3,6,1
3,162.46,1,0,60,1,51,0,0,28.25,162.46,17.3888957281792,0,2,8,0,0
1,265.04,4,1,26,1,77,0,2,29.53,1060.16,11.141714458195,1,1,8,5,1
3,120.25,4,0,19,0,71,2,1,29.46,481,24.4989604989605,0,0,12,1,0
1,19.46,3,0,28,1,10,0,0,44.06,58.38,226.413155190134,0,1,4,5,1
2,51.54,3,0,65,1,66,0,1,11.38,154.62,22.0799379123011,0,3,11,0,0
3,413.42,2,1,42,0,38,0,2,27.67,826.84,6.69295147791592,2,2,4,2,0
4,141.07,4,0,31,1,63,2,2,8.61,564.28,6.10335294534628,0,1,9,1,0
3,370.91,4,1,33,0,55,1,2,19.04,1483.64,5.13332075166482,2,1,3,5,1
1,45.8,2,0,61,1,30,0,2,37.39,91.6,81.6375545851529,0,3,3,3,0
2,428.28,1,1,21,1,81,1,0,24.84,428.28,5.79994396189409,2,0,5,4,0
3,250.13,4,1,42,0,54,3,1,46.38,1000.52,18.5423579738536,1,2,1,1,0
2,372,4,0,20,1,53,1,0,5.85,1488,1.57258064516129,2,0,10,3,0
2,283.29,3,0,66,0,87,2,1,26.58,849.87,9.38261145822302,1,3,6,0,0
3,82.5,1,0,69,1,70,0,2,12.51,82.5,15.1636363636364,0,3,11,4,0
4,297.08,2,0,57,1,85,3,0,20.46,594.16,6.88703379561061,1,2,7,4,0
2,378.2,4,0,24,1,56,2,2,9.21,1512.8,2.43521946060286,2,0,5,3,0
1,8.68,3,0,44,1,78,3,0,21.5,26.04,247.695852534562,0,2,10,5,1
0,255.78,3,0,36,1,43,3,2,9.83,767.34,3.84314645398389,1,1,10,6,1
2,316.6,3,0,39,1,31,2,2,1.85,949.8,0.58433354390398,1,1,3,4,0
0,12.49,4,0,56,0,63,3,1,26.93,49.96,215.612489991994,0,2,2,2,0
3,218.77,5,0,35,1,18,0,1,16.74,1093.85,7.65187182886136,1,1,12,4,0
3,210.79,1,0,61,0,96,1,1,25.04,210.79,11.8791214004459,1,3,6,0,0
0,331.32,2,1,34,1,8,3,0,37.5,662.64,11.3183629119884,1,1,4,0,0
2,311.42,3,0,41,1,80,1,1,23.56,934.26,7.56534583520647,1,2,6,2,0
0,150.38,5,0,50,0,45,2,1,48.66,751.9,32.358026333289,0,2,3,4,0
2,230.76,5,0,50,0,15,3,1,7.24,1153.8,3.1374588316866,1,2,3,5,1
3,63.29,1,0,48,0,86,0,1,39.2,63.29,61.9371148680676,0,2,1,4,0
1,119.3,5,1,24,1,41,1,0,39.74,596.5,33.3109807208718,0,0,12,2,0
0,353.7,5,1,19,0,93,0,0,47.73,1768.5,13.4944868532655,2,0,11,6,1
2,462.4,3,1,38,1,66,3,0,39.78,1387.2,8.60294117647059,2,1,1,0,0
2,157.25,4,1,47,0,17,1,2,47.06,629,29.9268680445151,0,2,1,6,1
2,312.61,1,0,53,0,72,2,1,25.51,312.61,8.16032756469723,1,2,9,1,0
1,185.28,5,0,43,0,78,3,0,0.08,926.4,0.0431778929188256,1,2,12,1,0
4,63.58,1,0,36,1,55,0,1,36.28,63.58,57.0619691726958,0,1,2,6,1
3,221.39,3,1,25,1,9,1,1,46.55,664.17,21.0262432810877,1,0,12,1,0
4,474.35,1,0,21,1,92,1,2,8.22,474.35,1.73289764941499,2,0,8,4,0
0,444.77,2,1,55,0,81,3,1,36.32,889.54,8.16601839152821,2,2,4,6,1
1,495.49,2,1,34,1,95,2,0,19.15,990.98,3.8648610466407,2,1,9,3,0
2,287,3,0,67,1,8,1,2,30.58,861,10.6550522648084,1,3,4,6,1
4,468.41,4,1,52,0,42,1,1,38.5,1873.64,8.21929506201832,2,2,11,0,0
4,361.95,3,0,47,0,26,1,0,29.74,1085.85,8.21660450338445,2,2,12,3,0
1,367.88,4,1,21,0,23,0,2,42.88,1471.52,11.655974774383,2,0,12,3,0
1,275.59,3,1,49,0,88,3,2,35.39,826.77,12.8415399687942,1,2,10,2,0
1,126.88,2,0,68,1,16,1,1,2.44,253.76,1.92307692307692,0,3,6,1,0
3,448.63,5,1,60,1,51,2,1,38.3,2243.15,8.53710184338988,2,2,7,0,0
0,374.08,4,1,31,0,68,3,0,48.25,1496.32,12.8983105218135,2,1,5,3,0
4,122.79,4,0,40,1,63,1,1,17.07,491.16,13.901783532861,0,1,2,1,0
3,307.04,1,0,64,0,86,3,1,34.94,307.04,11.3796248045857,1,3,7,2,0
0,252.13,2,0,46,0,38,2,0,10.56,504.26,4.18831555150121,1,2,3,5,1
3,478.4,5,1,44,1,62,1,2,46.41,2392,9.70108695652174,2,2,5,2,0
0,263.14,1,0,66,0,63,2,0,0.24,263.14,0.0912062020217375,1,3,11,6,1
4,63.21,4,0,22,1,20,1,1,1.37,252.84,2.16737857933871,0,0,11,1,0
2,178.58,2,0,64,0,59,0,0,40.52,357.16,22.690110874678,1,3,10,5,1
0,341.6,5,1,55,1,22,3,2,12.97,1708,3.79683840749415,2,2,9,0,0
2,367.49,4,0,31,1,12,3,2,5.04,1469.96,1.37146589022831,2,1,5,3,0
1,429.64,5,1,22,1,57,2,1,11.28,2148.2,2.6254538683549,2,0,1,3,0
3,96.96,3,0,20,1,16,0,0,39.58,290.88,40.8209570957096,0,0,1,6,1
